Country name, Year of National Action Plan Submission, National Action Plan Cycle, Commitment title, Full commitment text, Anti-corruption, Conflicts of interest, Asset disclosure, Audits & control, Whistleblower protections, Fiscal openness, Citizen Budgets, Participatory budgeting, E-petitions, Social Audits, Public Participation, Public Procurement, Records Management, Elections & Political Finance, Law Enforcement & Justice, Public Service Delivery Improvement, E-government, Open data, Capacity-building, Legislative & Regulation, Private sector, Legislature, Sub-national governance, Judiciary, Media & Telecommunications, Education, Health and Nutrition, Citizenship & Immigration, Welfare & Social Security, Water & Sanitation, Infrastructure, Public safety, Defense, Natural Resources, Aid, Nonprofits, Gender & sexuality, Human rights, OGP, Marginalised communities, Labor, Did it Open Government, Relevance to OGP Values, Values - Access to Information, Values - Civic Participation, Values - Public Accountability, Values - Technology & Innovation, Specificity, Potential impact, Completion - Progress Report), Starred Commitments - Progress Report (Current formula), Year of Publication - Progress Report, Year of Publication - End of Term Report, Completion - End of Term Report, Change in Completion Level, Starred Commitments - End of Term Report (Current formula), Starred Commitments - Progress Report (2015 formula), Starred Commitments - Progress Report (pre-June 2014)
Guatemala,2014,2, Fortalecer la instituci n encargada de la coordinaci n del Plan Nacional de Gobierno Abierto, Crear una fuerza de tarea para el gobierno abierto ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, NR,1,0,1,0,0,3,1,4,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Fortalecimiento de las unidades de auditor a interna , Fortalecer los programas de capacitaci n dirigidos a las unidades de auditor a interna para que coadyuven a una asesor a ex ante en toda la gesti n p blica La COPRET buscar el apoyo de la comunidad internacional para programas de asistencia y capacitaci n t cnica seg n los mejores est ndares y pr cticas internacionales ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,0,0,0,0,0,2,1,3,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Fortalecimiento de las unidades o dependencias responsables de realizar la planificaci n de adquisiciones p blicas , Fortalecimiento de las unidades o dependencias responsables de realizar la planificaci n de adquisiciones p blicas ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,0,0,0,0,0,2,1,4,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Fortalecimiento en la generaci n de precios de referencia para las adquisiciones en la modalidad de contrato abierto , Crear dentro de la estructura org nica del Instituto Nacional de Estad stica la unidad espec fica responsable de la generaci n de precios de referencia para las adquisiciones en la modalidad de contrato abierto ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,0,0,0,0,0,2,1,4,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Gobierno electr nico y mejoras en la calidad de los servicios p blicos , Estandarizar todos los portales de los sujetos obligados para un mejor funcionamiento de los mismos as como para ejercer las auditor as a los mismos ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,2,1,4,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Identificar focos de corrupci n en los procesos administrativos y operativos de los ministerios y generar apertura de datos de esos procesos como parte de la rendici n de cuentas a la que se deben las instituciones , Cumplimiento del Decreto 57 2008 Ley de Libre Acceso a la Informaci n P blica ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,2,1,4,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Implementaci n de la Escuela de Transparencia , Promover desarrollar y coordinar la formaci n permanente de los trabajadores del Organismo Ejecutivo con el doble objetivo de transformar las organizaciones estatales para lograr mayor eficacia y eficiencia en la prestaci n de los servidores a la ciudadan a y dignificar el rol de los funcionarios como servidores p blicos promoviendo su desarrollo personal a trav s del conocimiento sobre Acceso a la Informaci n P blica Gobierno Abierto y Leyes e Iniciativas de Transparencia ,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0, NR,0,0,0,0,0,3,1,4,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Implementaci n de una p gina web espec fica para Datos Abiertos en las instituciones del Organismo Ejecutivo , Presentar en un solo portal las fuentes de datos liberadas a trav s de la estrategia de datos abiertos open data del organismo ejecutivo y as fomentar la transparencia a trav s del uso de la tecnolog a ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,3,2,4,0,2016, NR, NR, NR, NR,1,1
Guatemala,2014,2, Implementaci n del Presupuesto Abierto en todos los portales web , Que tanto las entidades como la poblaci n en general conozca y tenga acceso a la informaci n Presupuestaria publicada por Ministerio de Finanzas P blicas ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,3,1,4,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Implementaci n y seguimiento de la Iniciativa EITI, Reforzar la gobernanza mediante la mejora de la transparencia y la rendici n de cuentas en el sector extractivo ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, NR,1,1,0,0,0,2,0,4,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Implementaci n y seguimiento de la Iniciativa CoST, Hacer transparente la contrataci n de proyectos de obra p blica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,0,1,2,5,0,2016, NR, NR, NR, NR,0,1
Guatemala,2014,2, Implementaci n de interoperabilidad, Cumplimiento con el Decreto del Congreso de la Rep blica 114 97 Ley del Organismo Ejecutivo Cumplimiento con el Decreto 57 2008 Ley de Libre Acceso a la Informaci n P blica ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,0,0,0,0,0,2,1,3,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Impulsar la transparencia y rendici n de cuentas en la administraci n de Recursos Naturales para asegurar que los ingresos provenientes de las industrias extractivas sean utilizados para generar bienestar social , Impulsar la transparencia y rendici n de cuentas en la administraci n de Recursos Naturales para asegurar que los ingresos provenientes de las industrias extractivas sean utilizados para generar bienestar social ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, NR,1,1,0,0,0,1,1,3,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Institucionalizar el primer nivel de atenci n en salud , Cumplir plenamente el segundo p rrafo del art culo 33 Bis de la Ley Org nica del Presupuesto en cuanto a la prohibici n de suscripci n de convenios con organizaciones no gubernamentales Adem s cumplir con el plazo establecido en los art culos 76 y 77 del Decreto N mero 13 2013 del Congreso de la Rep blica seg n esta norma el plazo vence en 2017 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,0,0,0,0,0,2,2,4,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Integraci n y vinculaci n de los sistemas y subsistemas relacionados con la administraci n financiera , Promover la vinculaci n con prioridad de los subsistemas siguientes Sistema Nacional de Inversi n P blica SNIP Sistema de Informaci n Gerencial de Salud SIGSA Sistema de Contrataciones y Adquisiciones de Guatemala Guatecompras Sistemas de N mina y Registro de Personal Guaten minas Sistema de Gesti n SIGES Portal de Transparencia Fiscal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,0,1,0,0,1,1,1,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Legislaci n complementaria para garantizar el derecho de acceso a la informaci n p blica , Presentar al Congreso de la Rep blica las iniciativas de ley para la emisi n de una Ley del Sistema de Archivos P blicos y la Ley de Protecci n de Datos Personales que complementen las disposiciones contenidas en la Ley de Acceso a la Informaci n P blica,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,0,2,2,3,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Mejorar los Niveles de Transparencia y Acceso a la Informaci n , Comprometer a los sujetos obligados a cumplir con las leyes de transparencia y Acceso de informaci n ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,0,1,3,3,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Mesas T cnicas con Sociedad civil Sector Acad mico Sector Empresarial y de Gobierno Abierto , Mesas T cnicas con Sociedad civil Sector Acad mico Sector Empresarial y de Gobierno Abierto Fortalecimiento de Mecanismos para estimular la participaci n de Sociedad Civil y diferentes sectores en los esfuerzos destinados a prevenir la corrupci n ,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,0,1,0,0,2,1,4,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Promoci n activa de la inclusi n digital a nivel nacional , Lograr avances significativos en el uso y difusi n de las tecnolog as de informaci n y comunicaci n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,0,0,0,0,0,1,1,3,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Promover la participaci n y la vigilancia ciudadana informada y alertar , Informar a todas y todos los ciudadanos en los idiomas existentes sobre el gobierno abierto,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,0,1,0,0,1,1,3,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Promover el talento tecnol gico a trav s de talleres con el sector acad mico y privado desarrollando aplicaciones con datos geoespaciales o t cnicas de open data para beneficio de los ciudadanos y gobierno , Generar herramientas bajo est ndares software abierto promoviendo la libre participaci n de j venes para crear instrumentos de apoyo para el Gobierno ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,1,0,1,1,1,4,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Publicaci n de todos documentos relacionados al presupuesto , Elaborar publicar y difundir los documentos que sugieren las buenas pr cticas internacionales incluyendo pero no limit ndose a a Informe preliminar dentro del mes anterior a la presentaci n del proyecto de presupuesto al Organismo Legislativo b Presupuesto ciudadano a m s tardar el 31 de Enero de cada a o fiscal y c Informe de medio a o a m s tardar el 31 de cada a o fiscal ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,3,1,4,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Publicar las metas de recaudaci n tributaria y el plan anual de recaudaci n control y fiscalizaci n , Garantizar la publicidad de las metas de recaudaci n tributaria y del plan anual de recaudaci n control y fiscalizaci n que aprueba el Directorio de la Superintendencia de Administraci n Tributaria SAT as como sus actualizaciones seg n lo establecido en la literal i del art culo 7 de la Ley Org nica de la SAT Decreto 1 98 del Congreso de la Rep blica reformado por el art culo 72 del Decreto 13 2013 del Congreso de la Rep blica ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,0,3,1,5,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Reformar el Portal de Gobiernos Locales Portal GL componente del Sistema Integrado de Administraci n Financiera SIAF , Mejorar el contenido y la estructura presupuestaria de las bases de datos de informaci n financiera municipal que pueden descargarse en el Portal de Gobiernos Locales ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,1,0,1,3,2,4,0,2016, NR, NR, NR, NR,1,1
Guatemala,2014,2, Reformar el Sistema de Contabilidad Integrado SICOIN componente del Sistema Integrado de Administraci n Financiera SIAF , Reformar el Sistema de Contabilidad Integrado ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,1,0,0,3,1,3,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Regular y transparentar las compras directas y los casos de excepci n para adquisiciones del Estado , Las normas a emitir deber n incluir pero no limitarse a el uso obligatorio de la oferta electr nica para lo cual todas las entidades estar n obligadas a usar el m dulo que para el efecto ya est funcionando en el Sistema de Contrataciones y Adquisiciones de Guatemala Guatecompras ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,2,1,3,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Sensibilizar a la poblaci n en materia de transparencia y combate a la corrupci n y crear espacios para la participaci n ciudadana en la toma de decisiones , Elevar los conocimientos de la poblaci n en materia de acceso a la informaci n p blica y denuncia de actos de corrupci n surgidos en la administraci n p blica ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,0,1,0,0,1,1,4,0,2016, NR, NR, NR, NR,0,0
Guatemala,2014,2, Servicios al ciudadano en l nea , Cumplimiento con el Decreto del Congreso de la Rep blica 114 97 Ley del Organismo Ejecutivo Cumplimiento con el Decreto 57 2008 Ley de Libre Acceso a la Informaci n P blica ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,1,2,5,0,2016, NR, NR, NR, NR,0,1
Guatemala,2014,2, Transparentar las exenciones y exoneraciones de impuestos, Dise ar e implementar un sistema electr nico de transparencia de acceso p blico sobre las exenciones exoneraciones y todo tratamiento tributario diferenciado Este sistema debe publicar detalles como beneficiarios montos de impuestos no pagados actividad econ mica empleos generados cuando proceda entre otros ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,1,3,3,4,1,2016, NR, NR, NR, NR,1,1
Guatemala,2014,2, Trasparentar los avances de los fondos de pr stamos y donaciones por Organismo contraparte y componente , Garantizar el alcance de metas y objetivos de cada operaci n donde consecuentemente se d un impacto positivo en el pa s ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,0,1,2,4,0,2016, NR, NR, NR, NR,0,1
Guatemala,2012,1, 1 1 Agilizaci n de los procesos administrativos, Implementaci n del Sistema de Evaluaci n de Gesti n por Resultados Actualmente el,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,1,2,1,3,0,2014, ND, ND, ND, ND,0,0
Guatemala,2012,1, 1 2 Erradicaci n del Secretismo, Implementaci n del Sistema de Evaluaci n de Gesti n por Resultados Actualmente el,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,0,2,2,3,0,2014, ND, ND, ND, ND,0,0
Guatemala,2012,1, 1 3 Divulgaci n de Resultados, Implementaci n del Sistema de Evaluaci n de Gesti n por Resultados Actualmente el,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,0,2,2,3,0,2014, ND, ND, ND, ND,0,0
Guatemala,2012,1, 1 4 Regulaci n para erradicar los desperdicios, Implementaci n del Sistema de Evaluaci n de Gesti n por Resultados Actualmente el,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,2,1,3,0,2014, ND, ND, ND, ND,0,0
Guatemala,2012,1, 1 5 Regulaci n en contrataciones, Implementaci n del Sistema de Evaluaci n de Gesti n por Resultados Actualmente el,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,2,1,3,0,2014, ND, ND, ND, ND,0,0
Guatemala,2012,1, 1 6 Regulaci n de adquisiciones, Implementaci n del Sistema de Evaluaci n de Gesti n por Resultados Actualmente el,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,2,1,3,0,2014, ND, ND, ND, ND,0,0
Guatemala,2012,1, 1 7 Regulaci n de gastos superfluos , Implementaci n del Sistema de Evaluaci n de Gesti n por Resultados Actualmente el,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,1,2,1,4,0,2014, ND, ND, ND, ND,0,0
Guatemala,2012,1, 2 1 Forma de pago de consultores contratados, 2 Es importante desarrollar un sistema de ejecuci n con fondos de pr stamos y donaciones que obligue al ejecutor a cumplir con los plazos destino cumplimiento con los organismos y componentes contra dos de tal manera que la mala ejecuci n sea sancionada y provoque consecuencias administrativas para los responsables ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,1,1,2,0,2014, ND, ND, ND, ND,0,0
Guatemala,2012,1, 2 2 Regular los recursos ejecutados, 2 Es importante desarrollar un sistema de ejecuci n con fondos de pr stamos y donaciones que obligue al ejecutor a cumplir con los plazos destino cumplimiento con los organismos y componentes contra dos de tal manera que la mala ejecuci n sea sancionada y provoque consecuencias administrativas para los responsables ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,1,1,2,0,2014, ND, ND, ND, ND,0,0
Guatemala,2012,1, 2 3 Poner a la vista p blica los avanzes de los fondos, 2 Es importante desarrollar un sistema de ejecuci n con fondos de pr stamos y donaciones que obligue al ejecutor a cumplir con los plazos destino cumplimiento con los organismos y componentes contra dos de tal manera que la mala ejecuci n sea sancionada y provoque consecuencias administrativas para los responsables ,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,1,1,3,0,2014, ND, ND, ND, ND,0,0
Guatemala,2012,1, 2 4 Impulsar la agilizaci n de la ejecuci n para reducir el pago, 2 Es importante desarrollar un sistema de ejecuci n con fondos de pr stamos y donaciones que obligue al ejecutor a cumplir con los plazos destino cumplimiento con los organismos y componentes contra dos de tal manera que la mala ejecuci n sea sancionada y provoque consecuencias administrativas para los responsables ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,1,1,3,0,2014, ND, ND, ND, ND,0,0
Guatemala,2012,1, 3 1 la implementaci n de las iniciativas Construction Sector Transparency Initiative COST , Mediante la implementaci n de las iniciativas Construction Sector Transparency Initiative COST Stolen Asset Recovery Initiative STAR Extractive Industries Transparency Initiative br br EITI por sus sigl s en ingl s respectivamente y otras iniciativas internacionales que coadyuven al fortalecimiento del Estado en materia de acceso a la informaci n ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,1,0,2,3,4,1,2014, ND, ND, ND, ND,1,1
Guatemala,2012,1, 3 2 Implementaci n de Extractive Industries Transparency Initiative EITI , N A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ND,1,1,0,0,0,1,2,3,0,2014, ND, ND, ND, ND,0,0
Guatemala,2012,1, 3 3 Implementaci n de la iniciativa Stolen Asset Recovery Initiative STAR , N A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,1,1,3,0,2014, ND, ND, ND, ND,0,0
Honduras,2014,2, 1 Informaci n p blica de calidad para todos y todas, Informaci n publicada en portales de transparencia no re ne criterios de calidad Mayor a de gobiernos br br locales no publican informaci n M ltiples denegatorias de solicitud de informaci n sin justificaci n br br Limitaciones para acudir al IAIP a presentar recursos de manera presencial Subsisten cuerpos normativos br br con contenidos que limitan el derecho de acceso a la informaci n p blica br br br br Asegurar el cumplimiento del derecho al acceso a la informaci n p blica en base a los est ndares br br establecidos en los tratados suscritos por el Estado de Honduras y acercar el IAIP a la ciudadan a ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,1,1,3,2,4,0,2016, NR, NR, NR, NR,1,1
Honduras,2014,2, 10 Conociendo la EITI y sus resultados , Escasa difusi n respecto a la EITI los avances en el cumplimento del plan de acci n y concientizaci n br br sobre los beneficios que puede producir pertenecer a esta iniciativa para el pa s br br br br Difundir entre la ciudadan a los beneficios de pertenecer a la EITI avances y resultados del plan de acci n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, NR,1,1,0,0,0,3,1,3,0,2016, NR, NR, NR, NR,0,0
Honduras,2014,2, 11 Transparencia en el sector educativo, Reglamentos a la Ley Fundamental de Educaci n no aprobados Limitada publicaci n sobre los procesos br br de contrataci n y evaluaci n de docentes br br br br Asegurar la implementaci n de la Ley Fundamental de Educaci n transparentando a n m s los br br procesos de selecci n contrataci n y evaluaci n de docentes br br ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,1,0,0,3,2,3,0,2016, NR, NR, NR, NR,0,0
Honduras,2014,2, 12 Hacia una mejor infraestructura en los centros educativos , Desaprovechamiento de recursos escasos con que cuentan centros escolares en localidades cercanas br br que limitan avances en la mejora de la calidad educativa Situaci n precaria de la infraestructura br br escolar y sus consecuencias en el d ficit de la calidad educativa br br br br Avanzar en el mejoramiento de la calidad educativa mediante la ampliaci n y conformaci n de redes br br escolares y fortalecimiento a la inversi n en infraestructura escolar ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,0,1,0,0,3,3,3,0,2016, NR, NR, NR, NR,0,0
Honduras,2014,2, 13 Monitoreo al recorrido de los medicamentos e insumos, Opacidad e ineficiencia en la entrega y distribuci n de medicamentos e insumos con consecuencias en br br los altos niveles de desabastecimiento en los hospitales y centros de salud del pa s br br br br Implementar iniciativas de transparencia y participaci n ciudadana orientadas a verificar la ruta seguida br br en la entrega distribuci n y uso de medicamentos e insumos permitiendo el monitoreo de los niveles br br de abastecimiento en los principales hospitales del pa s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,1,1,1,3,3,3,0,2016, NR, NR, NR, NR,0,0
Honduras,2014,2, 14 Fortaleciendo la participaci n ciudadana en el sistema de Seguridad P blica, Limitada publicaci n de informaci n de seguridad derechos humanos y de justicia br br br br Incrementar la participaci n ciudadana en el sector de seguridad mediante el acceso a informaci n br br confiable y oportuna ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0, NR,1,1,1,0,0,2,1,2,0,2016, NR, NR, NR, NR,0,0
Honduras,2014,2, 2 Por el respeto al derecho ciudadano a obtener informaci n de los archivos p blicos, Destrucci n sustracci n y o p rdida total y parcial de archivos que obran en las instituciones p blicas que br br limitan el derecho a traerse informaci n p blica br br br br Proveer herramientas para el debate pol tico tendientes a asegurar una administraci n sistematizaci n y br br conservaci n de archivos p blicos a nivel de los tres poderes del Estado ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,0,0,0,2,1,4,0,2016, NR, NR, NR, NR,0,0
Honduras,2014,2, 3 tica en el servicio p blico , Incumplimiento de las disposiciones del C digo de Conducta tica de los Servidores P blicos br br Ausencia de instrumentos legales que viabilicen la aplicaci n integral del C digo br br br br Asegurar el cumplimiento a cabalidad del C digo de Conducta tica de los Servidores P blicos br br ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NR,1,1,1,0,0,2,1,5,0,2016, NR, NR, NR, NR,0,0
Honduras,2014,2, 4 Desarrollo de la carrera administrativa y transparencia en el Servicio Civil, Personal al servicio de la administraci n p blica que desde la perspectiva ciudadana no cumple br br perfiles de puestos y por ende no est capacitado para prestar el servicio que se le ha encomendado br br Ausencia de mecanismos que permitan el desarrollo de la carrera administrativa br br br br Implementar mecanismos de transparencia en relaci n al proceso de selecci n contrataci n y br br evaluaci n de los servidores p blicos que puedan ser retroalimentados por los usuarios y sentar las br br bases para el desarrollo de la carrera administrativa br br ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, NR,1,1,1,0,0,3,2,3,0,2016, NR, NR, NR, NR,0,0
